mamoudzou	Majikavo Koropa	Africa	-12.7470	45.2206
mamoudzou	Mtsapéré	Africa	-12.7864	45.2173
mamoudzou	Ouangani	Africa	-12.8464	45.1361
mamoudzou	Pamandzi	Africa	-12.7967	45.2794
mamoudzou	Passamainty	Africa	-12.8020	45.2082
man	Dainé II	Africa	7.4300	-7.6052
mandeni	Sundumbili	Africa	-29.1337	31.3975
mandera	Beled Hawo	Africa	3.9284	41.8800
maneah	Coyah	Africa	9.7064	-13.3847
mankesim	Saltpond	Africa	5.2091	-1.0606
maputsoe	Ficksburg	Africa	-28.8720	27.8751
margate	Ga-Malakhe	Africa	-30.8063	30.3348
marrakesh	Méchouar-Kasba	Africa	31.6008	-7.9865
martil	Azla	Africa	35.5530	-5.2447
martil	Cap Negro II	Africa	35.6597	-5.2852
maseru	Mabote	Africa	-29.2786	27.5242
mashtul-as-suq	Shibīn al Qanāţir	Africa	30.3127	31.3202
maxixe	Inhambane	Africa	-23.8650	35.3833
mazabuka	Nakambala	Africa	-15.8324	27.7799
mbake	Keur Médoune	Africa	14.7584	-15.9043
mbale-(ke)	Chavakali	Africa	0.1177	34.7334
mbale-(ke)	Majengo	Africa	0.0494	34.7248
mbandaka	Bolenge	Africa	0.0000	18.2167
mbanga	Ndom	Africa	4.4978	9.5628
mbarara	Bwizibwera	Africa	-0.5917	30.6286
meagui	Gnititoigui	Africa	5.3439	-6.4820
meagui	Touagui	Africa	5.4310	-6.5595
medea	Draâ Esmar	Africa	36.2735	2.7170
medea	Ouzera	Africa	36.2542	2.8472
medina-estates	Adenta	Africa	5.7142	-0.1542
meknes	Al Machouar - Stinia	Africa	33.8854	-5.5557
meknes	Douar Toulal	Africa	33.8848	-5.5966
meknes	Ouislane	Africa	33.9141	-5.4897
meknes	Zoualet	Africa	33.9366	-5.4651
menzel-bourguiba	Douar Tindja	Africa	37.1667	9.7500
menzel-bourguiba	Tinja	Africa	37.1596	9.7606
menzel-temime	Menzel Heurr	Africa	36.7282	10.9576
merelani	Mbuguni	Africa	-3.5667	36.9500
mindelo	Chã de Alecrim	Africa	16.8992	-24.9873
mindelo	Fonte Inês	Africa	16.8906	-24.9781
mindelo	Ribeirinha	Africa	16.8881	-24.9755
minya	Al-Minyā al-Jadīdah	Africa	28.0864	30.8146
misserete	Avrankou	Africa	6.5559	2.6512
misserete	Zounké	Africa	6.6162	2.5284
mit-ghamr	Zefta	Africa	30.7142	31.2443
mit-salsil	Kafr al Kurdī	Africa	31.1684	31.7655
mizan-teferi	Komtikas	Africa	6.9577	35.5575
mkhuhlu	Calcutta	Africa	-24.9832	31.2349
mkhuhlu	Hlanganani	Africa	-24.9591	31.1702
mkhuhlu	Khokhamoya	Africa	-24.9537	31.3213
mkhuhlu	Madras A	Africa	-24.9911	31.1484
mmopone	Kopong	Africa	-24.4833	25.8833
mmopone	Metsemotlhaba	Africa	-24.5514	25.8031
mochudi	Rasesa	Africa	-24.3731	26.0729
mocimboa-da-praia	Mocímboa	Africa	-11.3167	40.3500
mogoditshane	Gabane	Africa	-24.6667	25.7822
mohammedia	Beni Yakhlef	Africa	33.6841	-7.3392
mohammedia	El Mansouria	Africa	33.7464	-7.3019
moknine	Bennane Bodheur	Africa	35.6753	10.8358
moknine	Bou Hadjar	Africa	35.6833	10.8667
moknine	Ksar Hellal	Africa	35.6477	10.8905
moknine	Ksibet el Mediouni	Africa	35.6856	10.8426
moknine	Lemta	Africa	35.6667	10.8833
moknine	Seïada	Africa	35.6689	10.8925
monastir	Banbalah	Africa	35.7000	10.8000
monastir	Bembla et Mnara	Africa	35.6991	10.7952
monastir	Khunays	Africa	35.7167	10.8167
monastir	Skanes	Africa	35.7749	10.7946
moroni	Ikoni	Africa	-11.7449	43.2371
moundou	Ngouri	Africa	8.5135	16.0068
moutsamoudou	Barakani	Africa	-12.1386	44.4303
moutsamoudou	Chandra	Africa	-12.1950	44.4647
moutsamoudou	Koni-Djodjo	Africa	-12.2297	44.4817
moutsamoudou	Mirontsi	Africa	-12.1604	44.4099
moutsamoudou	Ouani	Africa	-12.1355	44.4249
moutsamoudou	Tsimbeo	Africa	-12.2058	44.4647
mouzaia	Chiffa	Africa	36.4629	2.7387
mozambique	Mossuril	Africa	-14.9678	40.6639
mpumalanga	Cato Ridge	Africa	-29.7333	30.5833
msaken	Messadine	Africa	35.7644	10.5969
msaken	Ouardenine	Africa	35.7092	10.6740
msaken	Ouerdanine	Africa	35.6901	10.6760
muizenberg	Constantia	Africa	-34.0314	18.4183
muizenberg	Retreat	Africa	-34.0551	18.4762
muizenberg	Simon's Town	Africa	-34.1934	18.4358
mumias	Shianda	Africa	0.3194	34.5735
munuf	Sirs al Layyānah	Africa	30.4428	30.9698
musanze	Kinigi	Africa	-1.4426	29.5902
mutare	Machipanda	Africa	-18.9860	32.7355
mutare	Penhalonga	Africa	-18.8911	32.6978
n'gaous	Boumagueur	Africa	35.5052	5.5525
nabeul	Beni Khiar	Africa	36.4692	10.7822
nabeul	Dar Chabanne	Africa	36.4680	10.7517
nabeul	Douane	Africa	36.4477	10.7557
nabeul	El Maamoura	Africa	36.4650	10.8061
nairobi	Pumwani	Africa	-1.2832	36.8473
nakaloke	Sironko	Africa	1.2313	34.2477
namalombwe	Lusaka West	Africa	-15.3186	28.1103
nansio	Nakatunguru	Africa	-2.1167	33.0667
ndola	Mapalo	Africa	-12.9369	28.6721
ndouci	Gbolouville	Africa	5.7941	-4.6613
new-cairo	Al Qāhirah al Jadīdah	Africa	30.0421	31.4445
newala-kisimani	Luchingu	Africa	-10.9000	39.3333
newala-kisimani	Newala	Africa	-10.9333	39.3000
niakoul-rab	Jaxaay Parcelle Niakoul Rap	Africa	14.7747	-17.2802
niakoul-rab	Sangalkam	Africa	14.7802	-17.2276
njeru	Jinja	Africa	0.4390	33.2032
njombe-(cm)	Penja	Africa	4.6391	9.6799
nkawkaw	Mpraeso	Africa	6.5932	-0.7346
nkowakowa	Lenyenye	Africa	-23.9706	30.2696
nkwerre	Orlu	Africa	5.7957	7.0351
nouakchott	Arafat	Africa	18.0464	-15.9719
nouakchott	Dar Naim	Africa	18.1081	-15.9267
nouakchott	Ksar	Africa	18.0995	-15.9574
nouakchott	Tevragh Zeina	Africa	18.0989	-15.9885
nouna	Pa	Africa	12.6667	-3.9500
nsukka	Opi	Africa	6.7822	7.4332
nyabitekeli	Shangi	Africa	-2.4036	29.0059
nyachera	Mabare	Africa	-0.9667	30.4500
nyagatare	Bugaragara	Africa	-1.2929	30.4077
nyagatare	Umutara	Africa	-1.2955	30.3230
nyahururu	Mairo Inya	Africa	0.0254	36.4087
nyeri	Chaka	Africa	-0.3597	37.0000
nyeri	Tetu	Africa	-0.4342	36.9168
nzega-(rw)	Gikongoro	Africa	-2.4640	29.5739
obonoma	Degema Hulk	Africa	4.7614	6.7496
ode	Omuo-Ekiti	Africa	7.7583	5.7223
offa	Ajasse Ipo	Africa	8.2333	4.8167
okene	Ogaminana	Africa	7.5938	6.2180
oku	Belo	Africa	6.1750	10.3460
ol-kalou	Ol Kalau South Settlement	Africa	-0.2744	36.3400
ondangwa	Ondangwa East	Africa	-17.9302	16.0172
ongata-rongai	Lang'ata	Africa	-1.3666	36.7332
onitsha	Nkpor	Africa	6.1504	6.8304
oran	Es Senia	Africa	35.6478	-0.6240
orita-eruwa	Eruwa	Africa	7.5391	3.4245
orkney	Umzimhle	Africa	-26.9350	26.7307
oshakati	Ongwediva	Africa	-17.7720	15.7656
ota	Ijoko	Africa	6.7424	3.2622
ota	Iyesi	Africa	6.6606	3.1798
ota	River Atuwara	Africa	6.6819	3.1431
ouargla	Rouissat	Africa	31.9243	5.3502
ouarzazate	Tabount	Africa	30.9032	-6.9158
oued-lill	La Mornaghia	Africa	36.7590	10.0170
oued-lill	Sidi Tabet	Africa	36.9099	10.0422
ouidah	Kouandé	Africa	6.4000	2.0667
ouled-mimoun	Sidi Senoussi سيدي سنوسي	Africa	34.9969	-1.0945
oume	Brozan	Africa	6.3987	-5.5031
oume	Zangué	Africa	6.4306	-5.3555
owerri	Iho	Africa	5.5823	7.0990
oyam	Ndjolé	Africa	-0.1783	10.7649
pikine	Guédiawaye	Africa	14.7745	-17.4021
pikine	N’diareme limamoulaye	Africa	14.7815	-17.3841
plettenberg-bay	Kranshoek	Africa	-34.0878	23.2833
pobe	Adjaouèrè	Africa	7.0023	2.6059
pointe-noire	Loandjili	Africa	-4.7561	11.8578
port-louis	Baie du Tombeau	Africa	-20.1194	57.4914
port-louis	Belle Vue Harel	Africa	-20.0658	57.5942
port-louis	Le Hochet	Africa	-20.1386	57.5301
port-louis	Long Mountain	Africa	-20.1510	57.5730
port-louis	Morcellement Saint André	Africa	-20.0720	57.5683
port-louis	Pailles	Africa	-20.1927	57.4883
port-louis	Pamplemousses	Africa	-20.1039	57.5703
port-louis	Plaine des Papayes	Africa	-20.0650	57.5725
port-louis	Pointe aux Piments	Africa	-20.0649	57.5235
port-louis	Quartier Militaire	Africa	-20.2479	57.5974
port-louis	Terre Rouge	Africa	-20.1283	57.5312
port-said	Al-Manākh	Africa	31.2679	32.2846
port-said	Az-Zuhūr	Africa	31.2650	32.2640
port-said	Aḍ-Ḍawāḥy	Africa	31.2441	32.2773
port-said	Būr Fu’ād	Africa	31.2441	32.3195
porto-novo	Adjarra	Africa	6.5344	2.6683
praia	Achada Eugénio Lima	Africa	14.9287	-23.5207
praia	Achada Santo Antonio	Africa	14.9103	-23.5175
praia	Achadinha	Africa	14.9283	-23.5117
praia	Cidade Velha	Africa	14.9153	-23.6053
praia	Palmarejo	Africa	14.9098	-23.5305
praia	Ponta de Água	Africa	14.9359	-23.5113
praia	Safende	Africa	14.9411	-23.5150
praia	São Filipe Praia	Africa	14.9561	-23.5159
praia	Terra Branca	Africa	14.9207	-23.5226
praia	Várzea	Africa	14.9174	-23.5134
praktiseer	Burgersfort	Africa	-24.6755	30.3288
qus	Jarājūs	Africa	25.8720	32.7559
qus	Naqādah	Africa	25.9011	32.7239
qus	Qifţ	Africa	25.9984	32.8181
rades	La Goulette	Africa	36.8192	10.3065
rades	Mégrine	Africa	36.7692	10.2364
raqo	Golwayn	Africa	6.5073	45.8349
rass-el-djebel	Al Matlīn	Africa	37.2452	10.0500
rass-el-djebel	Aousja	Africa	37.1413	10.1017
rass-el-djebel	El Alia	Africa	37.1691	10.0348
rass-el-djebel	Rafrāf	Africa	37.1904	10.1837
rass-el-djebel	Rhar el Melah	Africa	37.1694	10.1906
ressano-garcia	Komatipoort	Africa	-25.4332	31.9548
rhennouch	Bou Chemma	Africa	33.9025	10.0598
rhennouch	Métouia	Africa	33.9592	9.9962
rhennouch	Wadhraf	Africa	33.9833	9.9704
richard-toll	Rosso	Africa	16.4203	-15.7983
rouiba	Reghaïa	Africa	36.7359	3.3402
rufisque	Bargny	Africa	14.6971	-17.2301
rufisque	Bargny Guèdj	Africa	14.6870	-17.2281
rufisque	Bargny Ngoude	Africa	14.6941	-17.2353
rufisque	Rufisque est	Africa	14.7162	-17.2728
ruiru	Gatundu	Africa	-1.0500	36.9000
rujewa	Urunda	Africa	-8.6500	34.3000
rukungiri	Kebisoni	Africa	-0.9211	30.0367
rundu	Calai	Africa	-17.8890	19.7706
ruwa	Epworth	Africa	-17.8900	31.1475
rwamwanja-refugee-camp	Nkoma	Africa	0.3000	30.6167
saaba	Nioko I	Africa	12.3950	-1.4386
sabaa-aiyoun	Bouderbala	Africa	33.8167	-5.2758
sabaa-aiyoun	Haj Kaddour	Africa	33.8251	-5.4250
sabha	Al Jadīd	Africa	27.0500	14.4000
saida	’Aïn el Hadjar	Africa	34.7585	0.1453
saint-andre	Bras-Panon	Africa	-20.9967	55.6782
saint-benoit	La Plaine-des-Palmistes	Africa	-21.1343	55.6282
saint-benoit	Sainte-Rose	Africa	-21.1286	55.7962
saint-denis	La Montagne	Africa	-20.8888	55.4227
saint-joseph-(re)	Petite-Île	Africa	-21.3533	55.5643
saint-leu	Les Avirons	Africa	-21.2406	55.3368
saint-leu	Les Trois-Bassins	Africa	-21.1000	55.3000
saint-leu	Piton Saint-Leu	Africa	-21.2196	55.3151
saint-louis-(re)	L'Étang-Salé	Africa	-21.2500	55.3833
sainte-marie	Sainte-Suzanne	Africa	-20.9062	55.6079
saioua	Dahira	Africa	6.5414	-6.3213
saioua	Godoua	Africa	6.5187	-6.3032
saioua	Tézié	Africa	6.3875	-6.3025
sakiet-ed-daier	El Ain	Africa	34.8000	10.7833
sakiet-ed-daier	Sakiet ez Zit	Africa	34.8019	10.7636
sakumona	Nungua	Africa	5.6010	-0.0771
sakumona	Teshi Old Town	Africa	5.5836	-0.1072
saldanha	Langebaan	Africa	-33.0975	18.0315
sali	Ngaparou	Africa	14.4642	-17.0562
sali	Somone	Africa	14.4865	-17.0752
samannud	Aga	Africa	30.9416	31.2904
sambizanga	Hoji ya Henda	Africa	-8.8052	13.2897
sangarebougou	Moribabougou	Africa	12.6867	-7.8638
sao-tome	Folha Fede	Africa	0.2840	6.6840
saonre	Zinguédéssé	Africa	12.2466	-1.5840
sassandra	Gaoulou	Africa	5.0335	-6.1514
sefrou	Bhalil	Africa	33.8519	-4.8723
segou	Pèlèngana	Africa	13.4274	-6.2220
serekunda	Bakau	Africa	13.4781	-16.6819
serekunda	Bakau New Town	Africa	13.4730	-16.6851
serekunda	Bununka Kunda	Africa	13.4272	-16.6853
serekunda	Dippa Kunda	Africa	13.4403	-16.6869
serekunda	Faji Kunda	Africa	13.4178	-16.6667
serekunda	Ibo Town	Africa	13.4353	-16.6764
serekunda	Latri Kunda	Africa	13.4486	-16.6853
serekunda	Manjai Kunda	Africa	13.4453	-16.7028
serekunda	Sanchaba	Africa	13.4222	-16.7097
serekunda	Sukuta	Africa	13.4103	-16.7081
serekunda	Talinding	Africa	13.4256	-16.6726
serekunda	Welingara	Africa	13.4036	-16.6736
shagamu	Iperu	Africa	6.9100	3.6656
shahhat	Sūsah	Africa	32.8970	21.9658
shanwa	Nyalikungu	Africa	-3.1833	33.7833
shendi	El Matama	Africa	16.7095	33.3565
shubra-al-khaymah	Ḩadā’iq al Qubbah	Africa	30.0884	31.2835
sidi-amar	El Hadjar	Africa	36.8038	7.7368
sidi-ech-chahmi	Assi Bou Nif	Africa	35.6922	-0.4994
sidi-ech-chahmi	En Nedjma	Africa	35.6478	-0.5695
sidi-kacem	Zirara	Africa	34.2410	-5.7424
sinfra	Benhuafla	Africa	6.5953	-5.8794
sinkasse	Cinkansé	Africa	11.1186	0.0099
sohag	Akhmīm	Africa	26.5622	31.7457
sokoni	Mahonda	Africa	-6.4500	39.4667
soliman	Mennzel Bou Zelfa	Africa	36.6831	10.5843
somanda	Lalago	Africa	-3.4500	33.9500
somaroboro	Gemsbokspruit	Africa	-25.4034	28.8786
soshanguve	Mabopane	Africa	-25.5090	28.0640
souk-el-arbaa	Souq Larb’a al Gharb	Africa	34.6866	-6.0027
sousse	Hammam Sousse	Africa	35.8609	10.6031
sousse	Ksiba	Africa	35.7697	10.6281
sousse	Maatmeur	Africa	35.7517	10.6908
sousse	Sahline	Africa	35.7517	10.7111
sousse	Sidi Ameur	Africa	35.7500	10.7000
sousse	Zaouiet Sousse	Africa	35.7855	10.6273
stellenbosch	Kylemore	Africa	-33.9151	18.9503
sukrah	Rawad	Africa	36.8948	10.1860
suleja	Madala	Africa	9.1044	7.2133
sumusta-al-waqf	Sumusţā as Sulţānī	Africa	28.9167	30.8500
taifa	Dome	Africa	5.6500	-0.2361
taifa	New Achimota	Africa	5.6266	-0.2581
takoradi	Sekondi	Africa	4.9342	-1.7145
takoradi	Sekondi-Takoradi	Africa	4.9268	-1.7577
talatona	Benfica	Africa	-8.9443	13.1643
talatona	Nova Vida	Africa	-8.9055	13.2221
tamanrasset	Tamanghasset	Africa	22.7850	5.5228
tamesna	Sidi Yahya Zaer	Africa	33.8298	-6.9126
taounate	Ain Aicha	Africa	34.4610	-4.6903
tarkwa	Aboso	Africa	5.3607	-1.9486
taroudant	Ait Yazza	Africa	30.5019	-8.7992
teboulba	Bekalta	Africa	35.6174	10.9947
tebourba	El Battan	Africa	36.8037	9.8442
temara	El Harhoura	Africa	33.9448	-6.9311
tenes	Sidi Akkacha	Africa	36.4647	1.3026
tetouan	Ben Qarrich	Africa	35.5109	-5.4205
teyateyaneng	Mamathes	Africa	-29.1264	27.8336
thembisa	Ivory Park	Africa	-25.9957	28.1971
thies	Thiès Nones	Africa	14.7833	-16.9667
thohoyandou	Tshitereke	Africa	-22.8842	30.4936
tiko	Mutengene	Africa	4.0913	9.3144
timizart	Arhribs	Africa	36.7936	4.3116
tirmitine	Maâtkas	Africa	36.6047	3.9844
tizi-gheniff	Chabet el Ameur	Africa	36.6371	3.6947
tlemcen	Chetouane	Africa	34.9213	-1.2951
tlemcen	Mansoûra	Africa	34.8616	-1.3394
tongaat	Hazelmere	Africa	-29.5967	31.0436
tororo	Malaba	Africa	0.6444	34.2606
touggourt	Tebesbest	Africa	33.1167	6.0833
toumodi	Djékanou	Africa	6.4839	-5.1155
tozeur	Degache	Africa	33.9761	8.2081
tozeur	El-Hamma-Djerid	Africa	34.0115	8.1531
trichardt	Secunda	Africa	-26.5500	29.1667
tunduma	Nakonde	Africa	-9.3421	32.7450
tunis	Aryanah	Africa	36.8601	10.1934
uige	Cuango Calumbo	Africa	-7.6771	15.1068
upington	Nuwerus NC	Africa	-28.4744	21.2704
upper-gilgil	Dundori	Africa	-0.2519	36.2364
uromi	Ubiaja	Africa	6.6558	6.3849
vacoas	Curepipe	Africa	-20.3163	57.5259
vacoas	Nouvelle France	Africa	-20.3706	57.5611
vavoua	Déma	Africa	7.3083	-6.4819
vavoua	Gouabafla	Africa	7.3211	-6.5610
velingara	Sabi	Africa	13.2333	-14.2000
victoria	Anse Boileau	Africa	-4.7167	55.4833
victoria	Beau Vallon	Africa	-4.6209	55.4301
victoria	Bel Ombre	Africa	-4.6167	55.4167
victoria	Cascade	Africa	-4.6692	55.4995
victoria	Perseverance	Africa	-4.6044	55.4643
victoria	Port Glaud	Africa	-4.6626	55.4184
vikindu	Mwandege	Africa	-6.9756	39.2893
vohibinany	Sahatavy	Africa	-17.4500	49.0000
waka	Tarch’a Sodo	Africa	7.1514	37.1718
wanguru	Kimbimbi	Africa	-0.6223	37.3648
westonaria	Glenharvie	Africa	-26.3899	27.6159
windhoek	Katutura	Africa	-22.5231	17.0603
wobulenzi	Namasuba	Africa	0.6894	32.4214
wonji	Wenjī	Africa	8.4500	39.2833
yabayo	Ouréyo	Africa	6.0197	-6.5978
yabayo	Zoroyo	Africa	5.8955	-6.6508
yamoussoukro	Akpessékro	Africa	6.7249	-5.3060
yamoussoukro	Séman	Africa	6.8936	-5.2971
youri-kourtere	Kollo	Africa	13.3043	2.3390
youssoufia	Sidi Ahmed	Africa	32.2081	-8.4914
zagazig	Al Qanāyāt	Africa	30.6193	31.4616
zagne	Troya	Africa	6.2522	-7.4952
zaliohouan	Bébouo-sibouo	Africa	6.8197	-6.2378
zanzibar	Bububu	Africa	-6.1000	39.2167
zanzibar	Koani	Africa	-6.1333	39.2833
zeghanghane	Bouizazarene Ihaddadene	Africa	35.1578	-2.9738
zegoua	Pogo	Africa	10.4367	-5.6306
zintan	Ar Rujbān	Africa	31.9500	12.1667
zou	Bably	Africa	7.0255	-7.8734
zou	Diédrou	Africa	6.9914	-7.7782
zou	Gan	Africa	7.0660	-7.8938
zou	Gloubli	Africa	6.8984	-7.7776
zou	Gohouo-Zarabaon	Africa	7.0037	-7.7499
zou	Koulaéoué	Africa	7.0443	-7.8859
zou	Pinhou	Africa	6.9212	-7.7579
zouan-hounien	Biantouo	Africa	6.9644	-8.2500
zouan-hounien	Floleu	Africa	6.8440	-8.1255
zouan-hounien	Zéalé	Africa	6.9885	-8.1610
zuenoula	Minfla	Africa	7.5230	-6.0440
aberdeen-(hk)	Chek Chue	Asia	22.2185	114.2124
aberdeen-(hk)	Hong Kong Island	Asia	22.2630	114.1842
aberdeen-(hk)	Kennedy Town	Asia	22.2828	114.1295
aberdeen-(hk)	Lei Tung	Asia	22.2405	114.1576
aberdeen-(hk)	Lei Tung Estate	Asia	22.2412	114.1552
aberdeen-(hk)	Leighton Hill	Asia	22.2761	114.1840
aberdeen-(hk)	Pok Fu Lam	Asia	22.2686	114.1292
aberdeen-(hk)	South Horizons	Asia	22.2438	114.1483
aberdeen-(hk)	South Horizons (Estate)	Asia	22.2441	114.1462
aberdeen-(hk)	The Peak	Asia	22.2620	114.1565
aberdeen-(hk)	Tin Wan	Asia	22.2511	114.1473
aberdeen-(hk)	Wah Fu	Asia	22.2547	114.1362
abovyan	Arinj	Asia	40.2336	44.5821
abovyan	Avan	Asia	40.2144	44.5785
abovyan	Byureghavan	Asia	40.3133	44.5969
abovyan	Jrvezh	Asia	40.1889	44.6241
abovyan	Nor Geghi	Asia	40.3167	44.5778
abovyan	Nor Hachn	Asia	40.3030	44.5831
abu-road	Sāntpur	Asia	24.4705	72.7703
adichanallur	Mīnād	Asia	8.8503	76.6952
adichanallur	Nedumpana	Asia	8.9080	76.6930
adichanallur	Talattala	Asia	8.8738	76.6716
adilabad	Dasnapur	Asia	19.6540	78.5121
adilabad	Kyathampalle	Asia	19.6678	78.5289
adiwerna	Dukuhturi	Asia	-6.9000	109.0833
adiwerna	Slawi	Asia	-6.9816	109.1407
adiwerna	Tarub	Asia	-6.9333	109.1667
agano	Suibara	Asia	37.8461	139.2304
agartala	Anandanagar	Asia	23.8087	91.3130
agartala	Briddhanagar	Asia	23.8445	91.3514
agartala	Charipara	Asia	23.8091	91.2481
agartala	Dukli	Asia	23.7984	91.2964
agartala	Gandhigram	Asia	23.8920	91.2816
agartala	Narsingarh	Asia	23.9097	91.2508
agartala	Radhakishorenagar	Asia	23.8676	91.3427
agartala	Rānīr Bāzār	Asia	23.8346	91.3661
agartala	Singārbīl	Asia	23.9070	91.2171
agartala	Uttar Champamura	Asia	23.8312	91.3399
ageo	Hasuda	Asia	35.9711	139.6491
ageo	Okegawa	Asia	36.0000	139.5572
ageo	Sashiōgi	Asia	35.9141	139.5805
ageo	Shinden	Asia	35.9997	139.6249
aghjabadi	Avşar	Asia	39.9739	47.4239
aglipay	Jones	Asia	16.5571	121.7029
aglipay	Saguday	Asia	16.5428	121.5638
agoo	Sual	Asia	16.0668	120.0941
ahilyanagar	Nagapur	Asia	19.1585	74.7009
ahmedabad	Ahmadabad Cantonment	Asia	23.0477	72.6099
ahmedabad	Bhat	Asia	23.1029	72.6360
ahmedabad	Chiloda	Asia	23.1027	72.6616
ahmedabad	Naroda	Asia	23.0704	72.6570
aihara	Minamino	Asia	35.6259	139.3196
aira	Kajiki	Asia	31.7333	130.6667
airmadidi	Laikit, Laikit II (Dimembe)	Asia	1.4883	124.9744
aizawl	Sairang	Asia	23.8103	92.6523
ajmer	Barla	Asia	26.4299	74.7271
ajmer	Borāj	Asia	26.4541	74.6103
ajmer	Pushkar	Asia	26.4902	74.5521
akalkot	Maindargi	Asia	17.4574	76.2932
akiruno	Itsukaichi	Asia	35.7253	139.2178
akluj	Sangramnagar	Asia	17.8920	75.0062
akola	Khadki Buzurg	Asia	20.6676	77.0223
akola	Sivar	Asia	20.6917	77.0510
akola	Sivni	Asia	20.6880	77.0489
akola	Umbri	Asia	20.7137	77.0264
alabel	Buayan	Asia	6.1164	125.2347
alabel	Lun Pequeño	Asia	6.0378	125.2839
alabel	Suyan	Asia	6.0603	125.3853
alam-damai	Bandar Tun Hussein Onn	Asia	3.0547	101.7594
alam-damai	Desa Petaling	Asia	3.0838	101.7090
alam-damai	Kampong Baharu Cheras Batu Sebelas	Asia	3.0500	101.7667
alam-damai	Kampung Baru Balakong	Asia	3.0294	101.7471
alam-damai	Seri Kembangan	Asia	3.0333	101.7167
alangad	Alengād	Asia	10.1190	76.3023
alangad	Aluva	Asia	10.1076	76.3516
alangad	Cheranellūr	Asia	10.0543	76.2896
alangad	Choornikkara	Asia	10.0879	76.3411
alangad	Elūr	Asia	10.0667	76.2833
alangad	Kadungalūr	Asia	10.0948	76.3211
alangad	Karumālūr	Asia	10.1329	76.2799
alangad	Varappuzha	Asia	10.0759	76.2715
alankod	Katavallūr	Asia	10.7169	76.0695
alankod	Kāttakampāla	Asia	10.6942	76.0336
aliaga-(ph)	Bibiclat	Asia	15.5219	120.8624
aliaga-(ph)	Licab	Asia	15.5439	120.7634
aliaga-(ph)	Rajal Norte	Asia	15.4449	120.8626
alicia	Echague	Asia	16.7051	121.6763
alicia	Soyung	Asia	16.7001	121.6655
aligarh	Harduāganj	Asia	27.9436	78.1579
allinagaram	Būdipuram	Asia	10.0035	77.4458
allinagaram	Palanisettipatti	Asia	9.9998	77.4641
allinagaram	Teni	Asia	10.0112	77.4777
alor-setar	Alor Merah	Asia	6.1667	100.3833
alor-setar	Gunong	Asia	6.1901	100.3414
alor-setar	Kampong Tajar	Asia	6.1000	100.4167
alor-setar	Kampung Alor Mengkudu	Asia	6.0884	100.3917
alor-setar	Kampung Jerlun	Asia	6.2139	100.2658
alor-setar	Kampung Padang Lalang	Asia	6.1637	100.3099
alor-setar	Kuala Kedah	Asia	6.1000	100.3000
alor-setar	Langgar	Asia	6.1476	100.4324
alor-setar	Pengkalan Kundor	Asia	6.0779	100.3604
alwar	Bhūgor	Asia	27.5169	76.6100
alwar	Desūla	Asia	27.5320	76.6793
alwar	Diwākari	Asia	27.5553	76.6594
ama	Haruta	Asia	35.1422	136.8121
ama	Kanie	Asia	35.1333	136.8000
ama	Kiyosu	Asia	35.2167	136.8333
ama	Ōharu	Asia	35.1746	136.8201
amagi	Tachiarai	Asia	33.4000	130.6167
amagi	Yamaguma	Asia	33.4212	130.6136
amahai	Masohi	Asia	-3.2983	128.9688
amakusa	Hondomachi-hondo	Asia	32.4599	130.1671
amalapuram	Bandarulanka	Asia	16.5828	81.9617
amami	Naze	Asia	28.3667	129.4833
ambala	Jāndli	Asia	30.3571	76.7964
ambala	Kānwāla	Asia	30.3478	76.7945
ambala-sadar	Bablāi	Asia	30.3573	76.8790
ambala-sadar	Boh	Asia	30.3809	76.8800
ambala-sadar	Kardhān	Asia	30.3177	76.8660
ambala-sadar	Nanhera	Asia	30.3192	76.8480
ambalantota	Hambantota	Asia	6.1241	81.1185
amballur	Cherpu	Asia	10.4313	76.1990
amballur	Marattakara	Asia	10.4733	76.2558
amballur	Namminikara	Asia	10.4322	76.2542
amballur	Parappukkara	Asia	10.4005	76.2493
amballur	Puthukkad	Asia	10.4177	76.2701
amballur	Puthūr	Asia	10.4874	76.2793
amballur	Thaikattussery	Asia	10.4601	76.2436
amballur	Trikūr	Asia	10.4614	76.2734
amballur	Vallachira	Asia	10.4384	76.2271
ambasamudram	Kallidaikurichi	Asia	8.6859	77.4659
ambasamudram	Mukkūdal	Asia	8.7431	77.5225
ambasamudram	Vadakku Viravanallur	Asia	8.6979	77.5192
ambattur	Maduravoyal	Asia	13.0675	80.1632
ambattur	Nalambūr	Asia	13.0867	80.1703
ambur	Kailasagiri	Asia	12.8358	78.7122
ami	Naka	Asia	36.0500	140.1667
amlapura	Amlapura city	Asia	-8.4487	115.6062
amlapura	Bedugul	Asia	-8.4504	115.5925
ampang	Hulu Langat	Asia	3.1137	101.8142
ampang	Kampong Datuk Keramat	Asia	3.1667	101.7333
ampang	Ulu Kelang	Asia	3.1800	101.7730
amritsar	Nangli	Asia	31.6863	74.8875
amritsar	Rāja Sānsi	Asia	31.7202	74.8008
anakapalle	Bowluvada	Asia	17.7455	82.9886
anand	Gamdi	Asia	22.5722	72.9682
anand	Hadgood	Asia	22.5282	72.9785
anantapur	Kakkalapalle	Asia	14.6415	77.5668
anantapur	Nārāyanapuram	Asia	14.7040	77.5780
anantapur	Pāpampeta	Asia	14.6855	77.5780
